order_id,order_date,customer_id,region,city,product_category,product_name,quantity,unit_price,discount,revenue,profit,payment_method,customer_segment,delivery_days,returned
ORD-10494,2024-02-13,CUST-211,North America,Chicago,Electronics,Noise-Canceling Headphones,1,241.64,0.1,217.48,34.08,Corporate Invoice,Corporate,1,No
ORD-10495,2024-02-17,CUST-320,Asia Pacific,Mumbai,Electronics,4K Ultra Gaming Monitor,1,506.73,0.05,481.39,101.24,Credit Card,Consumer,11,No
ORD-10496,2024-02-14,CUST-255,North America,Toronto,Office Supplies,Premium Gel Pen 20-Pack,1,24.95,0.0,24.95,-1.77,Corporate Invoice,Corporate,4,No
ORD-10497,2024-02-17,CUST-134,Europe,Paris,Electronics,Noise-Canceling Headphones,10,242.55,0.2,1940.4,219.25,PayPal,Small Business,5,No
ORD-10498,2024-02-21,CUST-175,North America,Toronto,Furniture,Modern Minimalist Bookcase,1,191.34,0.1,172.21,14.47,PayPal,Small Business,5,No
ORD-10499,2024-02-19,CUST-252,Asia Pacific,Sydney,Furniture,Solid Oak Conference Table,5,898.95,0.0,4494.75,963.35,Corporate Invoice,Consumer,8,Yes
ORD-10500,2024-02-18,CUST-189,Latin America,Mexico City,Fashion & Apparel,Italian Leather Chelsea Boots,1,223.69,0.1,201.32,33.82,Corporate Invoice,Consumer,12,No
ORD-10501,2024-02-21,CUST-207,Europe,Paris,Electronics,Ultra Pro Smartphone,2,828.29,0.3,1159.61,50.78,Direct Wire,Small Business,2,No
ORD-10502,2024-02-24,CUST-119,Europe,London,Furniture,Adjustable Standing Desk,1,592.61,0.0,592.61,114.87,Corporate Invoice,Small Business,6,No
ORD-10503,2024-02-26,CUST-202,Asia Pacific,Sydney,Furniture,Modern Minimalist Bookcase,2,202.31,0.15,343.93,23.97,Direct Wire,Corporate,1,No
ORD-10504,2024-02-26,CUST-287,North America,New York,Electronics,Ultra Pro Smartphone,1,778.63,0.1,700.77,128.16,PayPal,Consumer,6,No
ORD-10505,2024-02-26,CUST-291,Europe,Madrid,Fashion & Apparel,Merino Wool Blazer,1,257.91,0.0,257.91,72.03,Credit Card,Consumer,3,Yes
ORD-10506,2024-02-23,CUST-304,Europe,Paris,Office Supplies,Heavy Duty Paper Shredder,5,122.71,0.0,613.55,189.24,PayPal,Consumer,9,No
ORD-10507,2024-02-27,CUST-223,Asia Pacific,Mumbai,Office Supplies,Locking Storage Cabinet,3,223.88,0.15,570.89,115.09,Direct Wire,Corporate,6,No
ORD-10508,2024-03-02,CUST-338,North America,Los Angeles,Fashion & Apparel,Business Travel Backpack,1,91.47,0.0,91.47,18.77,Direct Wire,Small Business,4,No
ORD-10509,2024-02-28,CUST-118,North America,Houston,Office Supplies,Desk Organization Tray,3,18.75,0.0,56.25,-0.81,Corporate Invoice,Consumer,9,No
ORD-10510,2024-03-03,CUST-172,North America,Los Angeles,Electronics,Wireless Fast Charger,1,50.11,0.05,47.6,1.04,PayPal,Small Business,3,No
ORD-10511,2024-03-04,CUST-269,Europe,Berlin,Office Supplies,Locking Storage Cabinet,4,224.81,0.15,764.35,163.53,PayPal,Consumer,3,No
ORD-10512,2024-03-03,CUST-206,North America,Toronto,Fashion & Apparel,Titanium Chrono Watch,3,292.72,0.0,878.16,265.51,PayPal,Small Business,3,No
ORD-10513,2024-02-27,CUST-332,North America,Toronto,Fashion & Apparel,Titanium Chrono Watch,1,303.56,0.0,303.56,86.64,Credit Card,Corporate,1,No
ORD-10514,2024-03-07,CUST-117,Latin America,Sao Paulo,Furniture,Adjustable Standing Desk,3,596.79,0.0,1790.37,373.38,PayPal,Corporate,6,No
ORD-10515,2024-03-07,CUST-197,Europe,London,Furniture,Executive Ergonomic Chair,1,350.36,0.05,332.84,45.24,Corporate Invoice,Consumer,6,No
ORD-10516,2024-03-03,CUST-136,Latin America,Mexico City,Furniture,Modern Minimalist Bookcase,8,190.22,0.1,1369.58,165.59,Credit Card,Small Business,11,Yes
ORD-10517,2024-03-04,CUST-204,Europe,Madrid,Furniture,Modern Minimalist Bookcase,4,205.75,0.1,740.7,84.4,Corporate Invoice,Consumer,8,No
ORD-10518,2024-03-06,CUST-172,North America,Toronto,Furniture,Adjustable Standing Desk,1,577.06,0.1,519.35,64.81,Corporate Invoice,Small Business,1,No
ORD-10519,2024-03-03,CUST-350,Asia Pacific,Mumbai,Electronics,"Ergonomic Laptop 15""",2,1244.24,0.0,2488.48,678.77,Corporate Invoice,Small Business,8,No
ORD-10520,2024-03-07,CUST-101,Latin America,Mexico City,Furniture,Executive Ergonomic Chair,1,358.61,0.15,304.82,17.27,Direct Wire,Consumer,9,No
ORD-10521,2024-03-04,CUST-317,North America,Los Angeles,Office Supplies,Locking Storage Cabinet,1,216.47,0.3,151.53,3.44,Credit Card,Small Business,7,No
ORD-10522,2024-03-05,CUST-149,North America,Houston,Furniture,Solid Oak Conference Table,5,864.8,0.0,4324.0,925.78,Corporate Invoice,Consumer,9,No
ORD-10523,2024-03-08,CUST-111,Asia Pacific,Mumbai,Fashion & Apparel,Italian Leather Chelsea Boots,1,220.68,0.15,187.58,23.42,PayPal,Small Business,7,No
ORD-10524,2024-03-08,CUST-284,Asia Pacific,Tokyo,Electronics,Ultra Pro Smartphone,3,769.01,0.0,2307.03,625.47,Direct Wire,Corporate,7,Yes
ORD-10525,2024-03-12,CUST-336,Europe,Berlin,Office Supplies,Heavy Duty Paper Shredder,1,126.04,0.15,107.13,9.94,Credit Card,Corporate,7,Yes
ORD-10526,2024-03-08,CUST-243,Asia Pacific,Tokyo,Fashion & Apparel,Waterproof Trench Coat,5,195.18,0.2,780.72,107.22,Credit Card,Corporate,8,No
ORD-10527,2024-03-15,CUST-204,North America,Houston,Electronics,4K Ultra Gaming Monitor,3,496.14,0.05,1414.0,327.4,Direct Wire,Consumer,1,No
ORD-10528,2024-03-16,CUST-200,Europe,Berlin,Fashion & Apparel,Titanium Chrono Watch,3,296.73,0.1,801.17,180.79,Credit Card,Consumer,1,No
ORD-10529,2024-03-12,CUST-265,Asia Pacific,Tokyo,Office Supplies,Recycled Multipurpose Paper,3,39.35,0.05,112.15,19.55,PayPal,Corporate,4,Yes
ORD-10530,2024-03-20,CUST-226,North America,Chicago,Furniture,Adjustable Standing Desk,4,595.85,0.0,2383.4,506.35,Direct Wire,Corporate,2,No
ORD-10531,2024-03-18,CUST-257,Europe,Amsterdam,Furniture,Modern Minimalist Bookcase,1,198.4,0.15,168.64,7.63,PayPal,Corporate,5,No
ORD-10532,2024-03-20,CUST-200,North America,Los Angeles,Electronics,Noise-Canceling Headphones,5,245.22,0.1,1103.49,200.72,Direct Wire,Corporate,7,No
ORD-10533,2024-03-18,CUST-230,Asia Pacific,Sydney,Fashion & Apparel,Business Travel Backpack,2,91.38,0.05,173.62,36.05,Credit Card,Corporate,3,No
ORD-10534,2024-03-18,CUST-340,Latin America,Bogota,Fashion & Apparel,Italian Leather Chelsea Boots,2,227.66,0.3,318.72,12.28,Corporate Invoice,Consumer,7,No
ORD-10535,2024-03-17,CUST-125,Latin America,Bogota,Office Supplies,Heavy Duty Paper Shredder,1,130.44,0.15,110.87,15.83,Credit Card,Corporate,3,No
ORD-10536,2024-03-21,CUST-342,Latin America,Buenos Aires,Office Supplies,Desk Organization Tray,2,17.82,0.0,35.64,-5.53,PayPal,Small Business,8,Yes
ORD-10537,2024-03-23,CUST-236,North America,Toronto,Electronics,Wireless Fast Charger,1,47.87,0.0,47.87,2.9,Corporate Invoice,Small Business,2,Yes
ORD-10538,2024-03-23,CUST-214,Europe,Madrid,Electronics,"Ergonomic Laptop 15""",2,1150.34,0.0,2300.68,626.19,Direct Wire,Consumer,9,No
ORD-10539,2024-03-25,CUST-191,Latin America,Santiago,Office Supplies,Recycled Multipurpose Paper,1,37.54,0.05,35.66,0.64,PayPal,Consumer,4,Yes
ORD-10540,2024-03-22,CUST-324,Europe,London,Fashion & Apparel,Merino Wool Blazer,2,240.21,0.2,384.34,52.34,PayPal,Corporate,5,Yes
ORD-10541,2024-03-23,CUST-129,Asia Pacific,Tokyo,Furniture,Adjustable Standing Desk,3,575.45,0.15,1467.4,137.25,Credit Card,Consumer,12,No
ORD-10542,2024-03-29,CUST-261,Asia Pacific,Singapore,Furniture,Executive Ergonomic Chair,1,337.95,0.05,321.05,48.09,Corporate Invoice,Small Business,1,No
ORD-10543,2024-03-27,CUST-188,Asia Pacific,Mumbai,Furniture,Lounge Recliner Sofa,1,779.37,0.0,779.37,155.96,Corporate Invoice,Corporate,9,No
ORD-10544,2024-03-23,CUST-322,Europe,Berlin,Furniture,Modern Minimalist Bookcase,10,191.78,0.1,1726.02,212.27,Direct Wire,Consumer,7,No
ORD-10545,2024-03-25,CUST-134,Europe,London,Electronics,Ultra Pro Smartphone,4,818.82,0.0,3275.28,894.08,PayPal,Consumer,9,No
ORD-10546,2024-03-30,CUST-336,Europe,Paris,Electronics,Ultra Pro Smartphone,4,830.38,0.05,3155.44,742.19,Corporate Invoice,Small Business,6,No
ORD-10547,2024-04-03,CUST-126,North America,Chicago,Office Supplies,Desk Organization Tray,5,17.25,0.0,86.25,9.69,PayPal,Consumer,3,No
ORD-10548,2024-03-30,CUST-335,Europe,London,Furniture,Adjustable Standing Desk,1,621.04,0.1,558.94,65.55,Credit Card,Consumer,9,No
ORD-10549,2024-04-04,CUST-174,Latin America,Sao Paulo,Electronics,Noise-Canceling Headphones,4,258.97,0.0,1035.88,272.05,Credit Card,Corporate,4,No
ORD-10550,2024-03-28,CUST-332,Europe,Madrid,Office Supplies,Premium Gel Pen 20-Pack,4,23.67,0.2,75.74,-2.85,PayPal,Corporate,2,No
ORD-10551,2024-03-30,CUST-330,Latin America,Buenos Aires,Fashion & Apparel,Waterproof Trench Coat,2,196.69,0.1,354.04,68.74,Direct Wire,Corporate,8,Yes
ORD-10552,2024-04-01,CUST-201,Asia Pacific,Sydney,Electronics,"Ergonomic Laptop 15""",1,1246.65,0.1,1121.99,219.51,Direct Wire,Corporate,5,No
ORD-10553,2024-04-03,CUST-305,North America,New York,Electronics,Noise-Canceling Headphones,5,245.42,0.1,1104.39,200.9,Corporate Invoice,Consumer,8,No
ORD-10554,2024-04-07,CUST-336,North America,Houston,Fashion & Apparel,Waterproof Trench Coat,10,183.55,0.05,1743.72,459.6,PayPal,Corporate,3,No
ORD-10555,2024-04-10,CUST-202,Europe,Berlin,Fashion & Apparel,Business Travel Backpack,1,86.12,0.0,86.12,12.06,Credit Card,Consumer,6,No
ORD-10556,2024-04-02,CUST-176,North America,Houston,Electronics,Wireless Fast Charger,3,47.36,0.05,134.98,12.23,Direct Wire,Corporate,7,No
ORD-10557,2024-04-03,CUST-192,North America,Chicago,Electronics,Noise-Canceling Headphones,1,242.97,0.1,218.67,34.33,PayPal,Corporate,4,No
ORD-10558,2024-04-06,CUST-199,North America,New York,Furniture,Solid Oak Conference Table,2,901.25,0.2,1442.0,87.94,Direct Wire,Small Business,3,No
ORD-10559,2024-04-09,CUST-112,North America,Chicago,Furniture,Adjustable Standing Desk,2,589.84,0.0,1179.68,241.53,PayPal,Consumer,8,Yes
ORD-10560,2024-04-13,CUST-111,Asia Pacific,Tokyo,Electronics,"Ergonomic Laptop 15""",1,1176.56,0.1,1058.9,201.57,Credit Card,Consumer,6,No
ORD-10561,2024-04-08,CUST-121,Latin America,Bogota,Fashion & Apparel,Italian Leather Chelsea Boots,2,221.44,0.1,398.59,84.65,Direct Wire,Small Business,5,No
ORD-10562,2024-04-14,CUST-277,Asia Pacific,Mumbai,Furniture,Solid Oak Conference Table,4,875.59,0.1,3152.12,434.06,Credit Card,Consumer,9,No
ORD-10563,2024-04-11,CUST-146,North America,New York,Furniture,Executive Ergonomic Chair,1,363.05,0.05,344.9,52.44,Corporate Invoice,Corporate,4,No
ORD-10564,2024-04-10,CUST-175,Asia Pacific,Sydney,Fashion & Apparel,Business Travel Backpack,4,92.55,0.05,351.69,76.35,Direct Wire,Consumer,6,No
ORD-10565,2024-04-17,CUST-284,North America,Houston,Fashion & Apparel,Titanium Chrono Watch,3,286.82,0.0,860.46,254.85,Credit Card,Small Business,7,No
ORD-10566,2024-04-14,CUST-155,North America,Los Angeles,Electronics,Noise-Canceling Headphones,2,246.46,0.2,394.34,33.26,Corporate Invoice,Corporate,6,No
ORD-10567,2024-04-20,CUST-346,Europe,London,Electronics,Noise-Canceling Headphones,2,257.54,0.15,437.82,60.33,Corporate Invoice,Corporate,1,No
ORD-10568,2024-04-13,CUST-205,Asia Pacific,Tokyo,Furniture,Solid Oak Conference Table,2,891.33,0.1,1604.39,214.64,PayPal,Small Business,8,No
ORD-10569,2024-04-15,CUST-149,Europe,Madrid,Fashion & Apparel,Business Travel Backpack,2,89.71,0.1,161.48,26.56,Credit Card,Consumer,5,No
ORD-10570,2024-04-14,CUST-172,Latin America,Buenos Aires,Fashion & Apparel,Italian Leather Chelsea Boots,2,222.41,0.0,444.82,129.34,Credit Card,Corporate,1,No
ORD-10571,2024-04-21,CUST-312,Europe,Paris,Electronics,Wireless Fast Charger,3,49.52,0.15,126.28,5.65,Direct Wire,Consumer,2,No
ORD-10572,2024-04-24,CUST-183,Asia Pacific,Tokyo,Fashion & Apparel,Titanium Chrono Watch,1,300.64,0.3,210.45,4.49,Credit Card,Small Business,10,Yes
ORD-10573,2024-04-17,CUST-258,Asia Pacific,Singapore,Fashion & Apparel,Business Travel Backpack,8,90.14,0.05,685.06,160.53,PayPal,Corporate,6,No
ORD-10574,2024-04-20,CUST-322,North America,Chicago,Electronics,"Ergonomic Laptop 15""",5,1186.37,0.0,5931.85,1640.42,Corporate Invoice,Small Business,2,No
ORD-10575,2024-04-22,CUST-186,North America,Houston,Furniture,Solid Oak Conference Table,10,868.38,0.0,8683.8,1872.44,Credit Card,Consumer,9,No
ORD-10576,2024-04-21,CUST-338,Latin America,Sao Paulo,Furniture,Executive Ergonomic Chair,3,353.52,0.2,848.45,43.89,Corporate Invoice,Corporate,4,No
ORD-10577,2024-04-20,CUST-313,Latin America,Buenos Aires,Electronics,"Ergonomic Laptop 15""",3,1150.08,0.15,2932.7,475.73,PayPal,Consumer,1,No
ORD-10578,2024-04-29,CUST-200,North America,New York,Furniture,Solid Oak Conference Table,1,855.61,0.0,855.61,177.73,Direct Wire,Small Business,5,No
ORD-10579,2024-04-23,CUST-300,North America,Los Angeles,Fashion & Apparel,Business Travel Backpack,2,87.18,0.1,156.92,25.45,Direct Wire,Small Business,4,No
ORD-10580,2024-04-28,CUST-136,Europe,Berlin,Electronics,"Ergonomic Laptop 15""",3,1147.53,0.0,3442.59,943.43,Corporate Invoice,Small Business,6,No
ORD-10581,2024-05-01,CUST-306,Latin America,Buenos Aires,Fashion & Apparel,Business Travel Backpack,2,92.96,0.0,185.92,41.49,Credit Card,Small Business,7,No
ORD-10582,2024-04-30,CUST-308,Europe,Amsterdam,Office Supplies,Locking Storage Cabinet,1,223.75,0.1,201.38,44.88,Credit Card,Consumer,3,Yes
ORD-10583,2024-05-01,CUST-209,Latin America,Bogota,Fashion & Apparel,Merino Wool Blazer,2,254.48,0.15,432.62,76.77,PayPal,Corporate,5,Yes
ORD-10584,2024-05-02,CUST-126,Latin America,Mexico City,Electronics,Ultra Pro Smartphone,5,812.35,0.1,3655.58,728.89,Direct Wire,Consumer,2,No
ORD-10585,2024-04-27,CUST-212,North America,Los Angeles,Fashion & Apparel,Business Travel Backpack,1,84.7,0.05,80.47,7.23,PayPal,Corporate,7,No
ORD-10586,2024-05-03,CUST-156,North America,Los Angeles,Office Supplies,Premium Gel Pen 20-Pack,2,25.16,0.2,40.26,-4.95,PayPal,Consumer,2,No
ORD-10587,2024-04-30,CUST-127,Europe,London,Office Supplies,Recycled Multipurpose Paper,4,37.65,0.1,135.54,14.27,Credit Card,Corporate,9,No
ORD-10588,2024-05-04,CUST-221,Europe,Berlin,Office Supplies,Recycled Multipurpose Paper,1,37.91,0.05,36.01,-4.25,Corporate Invoice,Corporate,6,No
ORD-10589,2024-05-05,CUST-308,Latin America,Sao Paulo,Electronics,4K Ultra Gaming Monitor,8,501.0,0.1,3607.2,706.48,Corporate Invoice,Consumer,12,No
ORD-10590,2024-05-07,CUST-142,Latin America,Bogota,Electronics,4K Ultra Gaming Monitor,2,513.41,0.0,1026.82,274.51,Corporate Invoice,Corporate,2,No
ORD-10591,2024-05-09,CUST-250,Latin America,Santiago,Electronics,"Ergonomic Laptop 15""",5,1210.8,0.05,5751.3,1369.19,Corporate Invoice,Consumer,11,No
ORD-10592,2024-05-06,CUST-329,Asia Pacific,Seoul,Office Supplies,Heavy Duty Paper Shredder,3,133.6,0.0,400.8,124.78,Corporate Invoice,Small Business,1,No
ORD-10593,2024-05-06,CUST-188,Asia Pacific,Singapore,Electronics,Wireless Fast Charger,8,51.42,0.1,370.22,47.9,Direct Wire,Consumer,3,No
ORD-10594,2024-05-09,CUST-322,Asia Pacific,Mumbai,Office Supplies,Premium Gel Pen 20-Pack,4,23.47,0.1,84.49,5.23,Direct Wire,Small Business,2,No
ORD-10595,2024-05-13,CUST-232,Latin America,Mexico City,Electronics,Ultra Pro Smartphone,5,814.61,0.0,4073.05,1119.95,Corporate Invoice,Small Business,1,No
ORD-10596,2024-05-11,CUST-307,Asia Pacific,Sydney,Electronics,4K Ultra Gaming Monitor,3,486.46,0.05,1386.41,315.7,Direct Wire,Corporate,7,Yes
ORD-10597,2024-05-14,CUST-113,Europe,Amsterdam,Furniture,Adjustable Standing Desk,1,591.78,0.1,532.6,66.73,Corporate Invoice,Corporate,1,No
ORD-10598,2024-05-10,CUST-343,North America,Chicago,Fashion & Apparel,Waterproof Trench Coat,8,186.55,0.05,1417.78,372.52,Credit Card,Consumer,2,No
ORD-10599,2024-05-13,CUST-163,Asia Pacific,Singapore,Fashion & Apparel,Waterproof Trench Coat,4,191.92,0.0,767.68,227.66,Corporate Invoice,Small Business,3,No
ORD-10600,2024-05-13,CUST-249,Latin America,Sao Paulo,Fashion & Apparel,Waterproof Trench Coat,1,182.73,0.0,182.73,42.97,Credit Card,Small Business,8,No
ORD-10601,2024-05-13,CUST-325,North America,Los Angeles,Furniture,Modern Minimalist Bookcase,1,193.45,0.0,193.45,32.06,Direct Wire,Consumer,1,No
ORD-10602,2024-05-14,CUST-220,North America,Chicago,Fashion & Apparel,Waterproof Trench Coat,5,193.29,0.05,918.13,233.87,PayPal,Small Business,8,No
ORD-10603,2024-05-11,CUST-212,North America,Los Angeles,Fashion & Apparel,Italian Leather Chelsea Boots,8,221.29,0.1,1593.29,357.36,Corporate Invoice,Consumer,9,No
ORD-10604,2024-05-18,CUST-189,Europe,London,Electronics,Noise-Canceling Headphones,1,247.24,0.2,197.79,15.21,Corporate Invoice,Consumer,2,No
ORD-10605,2024-05-21,CUST-260,North America,New York,Fashion & Apparel,Merino Wool Blazer,2,238.45,0.05,453.05,109.99,Direct Wire,Small Business,8,No
ORD-10606,2024-05-14,CUST-109,North America,New York,Furniture,Adjustable Standing Desk,2,572.15,0.15,972.65,86.56,Corporate Invoice,Small Business,8,No
ORD-10607,2024-05-19,CUST-342,Europe,Madrid,Fashion & Apparel,Merino Wool Blazer,1,255.99,0.2,204.79,24.31,Credit Card,Small Business,1,Yes
ORD-10608,2024-05-19,CUST-324,Europe,Berlin,Electronics,Wireless Fast Charger,1,50.88,0.0,50.88,3.75,PayPal,Corporate,2,No
ORD-10609,2024-05-23,CUST-267,North America,Los Angeles,Fashion & Apparel,Merino Wool Blazer,1,260.61,0.2,208.49,19.94,Direct Wire,Consumer,7,Yes
ORD-10610,2024-05-24,CUST-311,Europe,Paris,Electronics,"Ergonomic Laptop 15""",1,1151.7,0.15,978.95,153.47,Credit Card,Consumer,2,Yes
ORD-10611,2024-05-24,CUST-315,Europe,Amsterdam,Furniture,Executive Ergonomic Chair,2,354.87,0.0,709.74,143.14,Direct Wire,Consumer,3,No
ORD-10612,2024-05-21,CUST-350,North America,Chicago,Fashion & Apparel,Business Travel Backpack,5,89.72,0.0,448.6,123.05,Credit Card,Corporate,5,Yes
ORD-10613,2024-05-20,CUST-346,Europe,Madrid,Furniture,Executive Ergonomic Chair,1,356.0,0.05,338.2,51.22,Credit Card,Consumer,2,No
ORD-10614,2024-05-25,CUST-127,Europe,Berlin,Fashion & Apparel,Italian Leather Chelsea Boots,1,212.62,0.15,180.73,22.0,Corporate Invoice,Corporate,9,No
ORD-10615,2024-05-26,CUST-285,North America,Houston,Furniture,Executive Ergonomic Chair,8,343.17,0.0,2745.36,570.98,Corporate Invoice,Consumer,6,No
ORD-10616,2024-05-27,CUST-348,Europe,Amsterdam,Office Supplies,Locking Storage Cabinet,1,215.47,0.05,204.7,53.47,PayPal,Consumer,5,No
ORD-10617,2024-05-29,CUST-343,Europe,London,Electronics,4K Ultra Gaming Monitor,2,520.22,0.0,1040.44,273.32,PayPal,Corporate,8,Yes
ORD-10618,2024-05-27,CUST-255,Asia Pacific,Tokyo,Furniture,Adjustable Standing Desk,1,601.25,0.0,601.25,116.78,PayPal,Small Business,8,No
ORD-10619,2024-05-25,CUST-290,Europe,Paris,Fashion & Apparel,Merino Wool Blazer,2,241.86,0.1,435.35,93.66,PayPal,Small Business,5,No
ORD-10620,2024-05-28,CUST-266,North America,Los Angeles,Electronics,4K Ultra Gaming Monitor,5,521.93,0.0,2609.65,710.2,Corporate Invoice,Corporate,3,Yes
ORD-10621,2024-06-02,CUST-193,North America,Chicago,Electronics,Noise-Canceling Headphones,8,256.07,0.0,2048.56,545.6,PayPal,Consumer,3,No
ORD-10622,2024-05-30,CUST-342,North America,Chicago,Fashion & Apparel,Waterproof Trench Coat,2,183.38,0.2,293.41,31.88,Corporate Invoice,Small Business,8,No
ORD-10623,2024-06-01,CUST-192,North America,New York,Furniture,Modern Minimalist Bookcase,8,202.05,0.0,1616.4,327.61,PayPal,Consumer,2,No
ORD-10624,2024-06-03,CUST-307,North America,Houston,Office Supplies,Desk Organization Tray,3,17.73,0.0,53.19,-1.88,Corporate Invoice,Corporate,6,No
ORD-10625,2024-06-02,CUST-169,Asia Pacific,Sydney,Fashion & Apparel,Merino Wool Blazer,4,244.62,0.05,929.56,239.6,Credit Card,Consumer,6,No
ORD-10626,2024-05-31,CUST-173,Asia Pacific,Singapore,Fashion & Apparel,Italian Leather Chelsea Boots,1,216.91,0.0,216.91,53.91,Credit Card,Small Business,9,No
ORD-10627,2024-06-08,CUST-271,Latin America,Buenos Aires,Furniture,Executive Ergonomic Chair,3,346.71,0.3,728.09,-19.14,PayPal,Consumer,5,No
ORD-10628,2024-06-07,CUST-149,Latin America,Buenos Aires,Fashion & Apparel,Waterproof Trench Coat,3,189.94,0.0,569.82,161.84,Direct Wire,Consumer,8,Yes
ORD-10629,2024-06-06,CUST-296,Asia Pacific,Mumbai,Furniture,Executive Ergonomic Chair,3,331.71,0.0,995.13,198.43,Credit Card,Corporate,7,No
ORD-10630,2024-06-09,CUST-188,Latin America,Buenos Aires,Office Supplies,Recycled Multipurpose Paper,2,39.95,0.0,79.9,14.96,PayPal,Corporate,2,No
ORD-10631,2024-06-12,CUST-143,Europe,Paris,Office Supplies,Premium Gel Pen 20-Pack,3,24.33,0.0,72.99,10.05,Credit Card,Small Business,1,No
ORD-10632,2024-06-13,CUST-112,Europe,Amsterdam,Electronics,Ultra Pro Smartphone,1,827.75,0.0,827.75,221.27,Credit Card,Small Business,2,No
ORD-10633,2024-06-10,CUST-144,North America,Toronto,Electronics,4K Ultra Gaming Monitor,5,519.87,0.0,2599.35,702.32,Direct Wire,Consumer,8,Yes
ORD-10634,2024-06-11,CUST-228,Europe,Berlin,Fashion & Apparel,Merino Wool Blazer,5,245.03,0.0,1225.15,371.55,Corporate Invoice,Corporate,5,Yes
ORD-10635,2024-06-08,CUST-160,Latin America,Sao Paulo,Fashion & Apparel,Business Travel Backpack,1,93.45,0.05,88.78,9.58,Credit Card,Small Business,6,Yes
ORD-10636,2024-06-09,CUST-156,Asia Pacific,Sydney,Furniture,Executive Ergonomic Chair,8,366.32,0.0,2930.56,616.72,Direct Wire,Corporate,4,No
ORD-10637,2024-06-14,CUST-233,Europe,Berlin,Electronics,4K Ultra Gaming Monitor,4,516.2,0.1,1858.32,362.96,PayPal,Small Business,4,No
ORD-10638,2024-06-17,CUST-325,Asia Pacific,Seoul,Office Supplies,Locking Storage Cabinet,3,227.67,0.0,683.01,218.55,Corporate Invoice,Corporate,9,No
ORD-10639,2024-06-14,CUST-192,Asia Pacific,Tokyo,Fashion & Apparel,Titanium Chrono Watch,2,311.37,0.0,622.74,181.28,PayPal,Small Business,11,No
ORD-10640,2024-06-16,CUST-276,Asia Pacific,Singapore,Electronics,Wireless Fast Charger,2,49.66,0.15,84.42,1.14,Corporate Invoice,Corporate,5,No
ORD-10641,2024-06-18,CUST-266,Latin America,Buenos Aires,Electronics,4K Ultra Gaming Monitor,3,513.17,0.0,1539.51,410.56,Corporate Invoice,Consumer,7,Yes
ORD-10642,2024-06-19,CUST-242,Latin America,Sao Paulo,Furniture,Lounge Recliner Sofa,5,768.86,0.15,3267.66,330.77,Credit Card,Consumer,5,No
ORD-10643,2024-06-16,CUST-314,Latin America,Sao Paulo,Office Supplies,Locking Storage Cabinet,2,216.89,0.0,433.78,133.82,Direct Wire,Consumer,7,No
ORD-10644,2024-06-19,CUST-105,North America,Los Angeles,Fashion & Apparel,Titanium Chrono Watch,1,307.57,0.0,307.57,82.92,Credit Card,Corporate,9,No
ORD-10645,2024-06-18,CUST-345,Latin America,Bogota,Furniture,Executive Ergonomic Chair,4,352.52,0.05,1339.58,221.47,PayPal,Consumer,9,No
ORD-10646,2024-06-23,CUST-298,Asia Pacific,Singapore,Office Supplies,Heavy Duty Paper Shredder,8,128.02,0.0,1024.16,330.46,Corporate Invoice,Small Business,4,No
ORD-10647,2024-06-21,CUST-332,North America,Toronto,Furniture,Solid Oak Conference Table,2,864.01,0.0,1728.02,367.16,Corporate Invoice,Corporate,2,No
ORD-10648,2024-06-24,CUST-210,Asia Pacific,Seoul,Office Supplies,Heavy Duty Paper Shredder,2,126.59,0.0,253.18,70.61,PayPal,Corporate,12,No
ORD-10649,2024-06-21,CUST-211,Europe,Berlin,Office Supplies,Heavy Duty Paper Shredder,1,132.17,0.0,132.17,35.76,PayPal,Small Business,5,No
ORD-10650,2024-06-24,CUST-181,Latin America,Sao Paulo,Fashion & Apparel,Titanium Chrono Watch,1,309.19,0.0,309.19,88.44,Direct Wire,Corporate,2,No
